date,quantity
2021-02-01,1657810.0
2021-03-01,1907792.0
2021-04-01,1792809.0
2021-05-01,1720472.0
2021-06-01,1869569.0
2021-07-01,1867048.0
2021-08-01,1733293.0
2021-09-01,1831086.0
2021-10-01,1773007.0
2021-11-01,1833635.0
2021-12-01,1895119.0
2022-01-01,1777550.0
2022-02-01,1703269.0
2022-03-01,1893024.0
2022-04-01,1828136.0
2022-05-01,1828289.0
2022-06-01,1792086.0
2022-07-01,1784682.0
2022-08-01,1746761.0
2022-09-01,1982147.0
2022-10-01,1821311.0
2022-11-01,1868625.0
2022-12-01,1953183.0
2023-01-01,1868822.0
2023-02-01,1729165.0
2023-03-01,2060929.0
2023-04-01,1809080.0
2023-05-01,1946110.0
2023-06-01,1905757.0
2023-07-01,1917548.0
2023-08-01,2002692.0
2023-09-01,1913897.0
2023-10-01,1969759.0
2023-11-01,1931579.0
2023-12-01,1885752.0
2024-01-01,2032137.0
2024-02-01,1915585.0
2024-03-01,1866430.0
2024-04-01,1939527.0
2024-05-01,2033909.0
2024-06-01,1884211.0
2024-07-01,2100603.0
2024-08-01,1999685.0
2024-09-01,1885280.0
2024-10-01,2043404.0
2024-11-01,1858320.0
2024-12-01,2018127.0
2025-01-01,2024356.0
2025-02-01,1794249.0
2025-03-01,1904655.0
2025-04-01,1883317.0
2025-05-01,1918385.0
2025-06-01,1922511.0
2025-07-01,2028276.0
2025-08-01,1875116.0
2025-09-01,2004016.0
2025-10-01,2010081.0
2025-11-01,1845121.0
2025-12-01,2171265.0
2026-01-01,2026694.0
