date,quantity
2021-02-01,8791803.0
2021-03-01,9666780.0
2021-04-01,9230829.0
2021-05-01,9235873.0
2021-06-01,9322553.0
2021-07-01,9610366.0
2021-08-01,9129586.0
2021-09-01,9133637.0
2021-10-01,9068090.0
2021-11-01,9355676.0
2021-12-01,9913347.0
2022-01-01,9369109.0
2022-02-01,8691540.0
2022-03-01,9599892.0
2022-04-01,9100869.0
2022-05-01,9344788.0
2022-06-01,9259836.0
2022-07-01,9184639.0
2022-08-01,9208533.0
2022-09-01,9286593.0
2022-10-01,9332525.0
2022-11-01,9468412.0
2022-12-01,9334739.0
2023-01-01,9601111.0
2023-02-01,8659485.0
2023-03-01,9796516.0
2023-04-01,8779660.0
2023-05-01,9621181.0
2023-06-01,9525552.0
2023-07-01,9378978.0
2023-08-01,9343303.0
2023-09-01,9146391.0
2023-10-01,9654812.0
2023-11-01,9796700.0
2023-12-01,9554572.0
2024-01-01,9779646.0
2024-02-01,9044134.0
2024-03-01,9400689.0
2024-04-01,9674053.0
2024-05-01,9760699.0
2024-06-01,9227429.0
2024-07-01,10075475.0
2024-08-01,9415454.0
2024-09-01,9403894.0
2024-10-01,9898976.0
2024-11-01,9427377.0
2024-12-01,9705356.0
2025-01-01,10049213.0
2025-02-01,8926581.0
2025-03-01,9664295.0
2025-04-01,9440219.0
2025-05-01,9935555.0
2025-06-01,9717566.0
2025-07-01,10061940.0
2025-08-01,9353557.0
2025-09-01,9941788.0
2025-10-01,10154904.0
2025-11-01,9563639.0
2025-12-01,10195664.0
2026-01-01,10352905.0
