date,quantity
2021-02-01,4086739.0
2021-03-01,4647479.0
2021-04-01,4561389.0
2021-05-01,4333435.0
2021-06-01,4480566.0
2021-07-01,4498605.0
2021-08-01,4296066.0
2021-09-01,4454685.0
2021-10-01,4242924.0
2021-11-01,4387455.0
2021-12-01,4704837.0
2022-01-01,4385767.0
2022-02-01,4152269.0
2022-03-01,4573897.0
2022-04-01,4365479.0
2022-05-01,4501041.0
2022-06-01,4465771.0
2022-07-01,4389987.0
2022-08-01,4448354.0
2022-09-01,4533168.0
2022-10-01,4417512.0
2022-11-01,4560786.0
2022-12-01,4563775.0
2023-01-01,4544082.0
2023-02-01,4181628.0
2023-03-01,4787563.0
2023-04-01,4332036.0
2023-05-01,4483522.0
2023-06-01,4604557.0
2023-07-01,4510340.0
2023-08-01,4501458.0
2023-09-01,4505056.0
2023-10-01,4673941.0
2023-11-01,4670193.0
2023-12-01,4710038.0
2024-01-01,4818596.0
2024-02-01,4370011.0
2024-03-01,4697819.0
2024-04-01,4743023.0
2024-05-01,4701541.0
2024-06-01,4527006.0
2024-07-01,4873267.0
2024-08-01,4767557.0
2024-09-01,4636759.0
2024-10-01,4856141.0
2024-11-01,4740550.0
2024-12-01,4816558.0
2025-01-01,4862931.0
2025-02-01,4402173.0
2025-03-01,4690573.0
2025-04-01,4499918.0
2025-05-01,4888883.0
2025-06-01,4639805.0
2025-07-01,4892418.0
2025-08-01,4576356.0
2025-09-01,4777026.0
2025-10-01,4914196.0
2025-11-01,4611660.0
2025-12-01,5055902.0
2026-01-01,4917754.0
