date,quantity
2021-02-01,6533247.0
2021-03-01,7204136.0
2021-04-01,6887067.0
2021-05-01,6557810.0
2021-06-01,6957856.0
2021-07-01,6853506.0
2021-08-01,6564677.0
2021-09-01,6834536.0
2021-10-01,6535566.0
2021-11-01,6614423.0
2021-12-01,7294604.0
2022-01-01,6759942.0
2022-02-01,6291178.0
2022-03-01,7171517.0
2022-04-01,6579225.0
2022-05-01,6728183.0
2022-06-01,6780394.0
2022-07-01,6744471.0
2022-08-01,6924582.0
2022-09-01,6880455.0
2022-10-01,6651900.0
2022-11-01,6885414.0
2022-12-01,6973374.0
2023-01-01,6804953.0
2023-02-01,6154004.0
2023-03-01,7279399.0
2023-04-01,6444926.0
2023-05-01,6610036.0
2023-06-01,6804476.0
2023-07-01,6758361.0
2023-08-01,6994075.0
2023-09-01,6677181.0
2023-10-01,6601307.0
2023-11-01,6969717.0
2023-12-01,6996256.0
2024-01-01,7141787.0
2024-02-01,6765053.0
2024-03-01,6773413.0
2024-04-01,7049406.0
2024-05-01,7090926.0
2024-06-01,6491986.0
2024-07-01,7150975.0
2024-08-01,6804788.0
2024-09-01,6678829.0
2024-10-01,7158716.0
2024-11-01,6793984.0
2024-12-01,6956493.0
2025-01-01,7214122.0
2025-02-01,6342951.0
2025-03-01,6690085.0
2025-04-01,6741655.0
2025-05-01,6928247.0
2025-06-01,6667027.0
2025-07-01,7109156.0
2025-08-01,6538489.0
2025-09-01,6929236.0
2025-10-01,7122896.0
2025-11-01,6416992.0
2025-12-01,7138621.0
2026-01-01,6965403.0
