date,quantity
2021-02-01,5349733.0
2021-03-01,5915498.0
2021-04-01,5767606.0
2021-05-01,5535139.0
2021-06-01,5774324.0
2021-07-01,5826353.0
2021-08-01,5496060.0
2021-09-01,5918342.0
2021-10-01,5582151.0
2021-11-01,5859620.0
2021-12-01,6131648.0
2022-01-01,5722880.0
2022-02-01,5363890.0
2022-03-01,6099176.0
2022-04-01,5646336.0
2022-05-01,5823716.0
2022-06-01,5800324.0
2022-07-01,5692844.0
2022-08-01,5789650.0
2022-09-01,5780873.0
2022-10-01,5653081.0
2022-11-01,5898801.0
2022-12-01,5835633.0
2023-01-01,5828861.0
2023-02-01,5402513.0
2023-03-01,6183076.0
2023-04-01,5535078.0
2023-05-01,5848407.0
2023-06-01,5857004.0
2023-07-01,5907772.0
2023-08-01,5810482.0
2023-09-01,5800896.0
2023-10-01,6064718.0
2023-11-01,6080708.0
2023-12-01,5882402.0
2024-01-01,6194004.0
2024-02-01,5776060.0
2024-03-01,5842660.0
2024-04-01,6003712.0
2024-05-01,6091200.0
2024-06-01,5848977.0
2024-07-01,6205193.0
2024-08-01,5993866.0
2024-09-01,5871955.0
2024-10-01,6240885.0
2024-11-01,6014425.0
2024-12-01,6119946.0
2025-01-01,6285503.0
2025-02-01,5677190.0
2025-03-01,5929441.0
2025-04-01,6049815.0
2025-05-01,6175403.0
2025-06-01,5899853.0
2025-07-01,6244502.0
2025-08-01,5839562.0
2025-09-01,6124835.0
2025-10-01,6262530.0
2025-11-01,5906117.0
2025-12-01,6483471.0
2026-01-01,6147062.0
