date,quantity
2021-02-01,2447372.0
2021-03-01,2632288.0
2021-04-01,2599600.0
2021-05-01,2467335.0
2021-06-01,2590652.0
2021-07-01,2615655.0
2021-08-01,2484070.0
2021-09-01,2602269.0
2021-10-01,2474920.0
2021-11-01,2543261.0
2021-12-01,2636149.0
2022-01-01,2620741.0
2022-02-01,2327047.0
2022-03-01,2724463.0
2022-04-01,2471393.0
2022-05-01,2548929.0
2022-06-01,2553955.0
2022-07-01,2443988.0
2022-08-01,2589621.0
2022-09-01,2541988.0
2022-10-01,2549626.0
2022-11-01,2499260.0
2022-12-01,2520843.0
2023-01-01,2536438.0
2023-02-01,2389184.0
2023-03-01,2809592.0
2023-04-01,2400652.0
2023-05-01,2638908.0
2023-06-01,2581924.0
2023-07-01,2576415.0
2023-08-01,2554134.0
2023-09-01,2447738.0
2023-10-01,2714044.0
2023-11-01,2603246.0
2023-12-01,2523334.0
2024-01-01,2726533.0
2024-02-01,2480262.0
2024-03-01,2595175.0
2024-04-01,2600373.0
2024-05-01,2638200.0
2024-06-01,2470059.0
2024-07-01,2766508.0
2024-08-01,2595244.0
2024-09-01,2500449.0
2024-10-01,2768855.0
2024-11-01,2627627.0
2024-12-01,2633187.0
2025-01-01,2744823.0
2025-02-01,2411986.0
2025-03-01,2542362.0
2025-04-01,2527103.0
2025-05-01,2701896.0
2025-06-01,2531471.0
2025-07-01,2824423.0
2025-08-01,2553351.0
2025-09-01,2703614.0
2025-10-01,2775549.0
2025-11-01,2485362.0
2025-12-01,2918017.0
2026-01-01,2710565.0
