date,quantity
2021-02-01,2404409.0
2021-03-01,2754338.0
2021-04-01,2542565.0
2021-05-01,2453417.0
2021-06-01,2587309.0
2021-07-01,2636760.0
2021-08-01,2431542.0
2021-09-01,2559488.0
2021-10-01,2621102.0
2021-11-01,2642493.0
2021-12-01,2767054.0
2022-01-01,2666029.0
2022-02-01,2348581.0
2022-03-01,2785431.0
2022-04-01,2493196.0
2022-05-01,2652738.0
2022-06-01,2611615.0
2022-07-01,2548560.0
2022-08-01,2589685.0
2022-09-01,2521734.0
2022-10-01,2636164.0
2022-11-01,2696883.0
2022-12-01,2555980.0
2023-01-01,2663765.0
2023-02-01,2479921.0
2023-03-01,2763977.0
2023-04-01,2538253.0
2023-05-01,2640205.0
2023-06-01,2696307.0
2023-07-01,2622292.0
2023-08-01,2695661.0
2023-09-01,2535681.0
2023-10-01,2693325.0
2023-11-01,2805106.0
2023-12-01,2597056.0
2024-01-01,2778822.0
2024-02-01,2534736.0
2024-03-01,2553441.0
2024-04-01,2810757.0
2024-05-01,2767863.0
2024-06-01,2667545.0
2024-07-01,2762010.0
2024-08-01,2753872.0
2024-09-01,2654192.0
2024-10-01,2742873.0
2024-11-01,2713530.0
2024-12-01,2749731.0
2025-01-01,2855725.0
2025-02-01,2581186.0
2025-03-01,2665649.0
2025-04-01,2661773.0
2025-05-01,2875611.0
2025-06-01,2713252.0
2025-07-01,2881796.0
2025-08-01,2659234.0
2025-09-01,2821009.0
2025-10-01,2886595.0
2025-11-01,2668872.0
2025-12-01,3012520.0
2026-01-01,2872301.0
