date,quantity
2021-02-01,2982187.0
2021-03-01,3378617.0
2021-04-01,3265035.0
2021-05-01,3173379.0
2021-06-01,3215663.0
2021-07-01,3286107.0
2021-08-01,3191008.0
2021-09-01,3277933.0
2021-10-01,3196605.0
2021-11-01,3243877.0
2021-12-01,3359876.0
2022-01-01,3248198.0
2022-02-01,3061115.0
2022-03-01,3475230.0
2022-04-01,3162758.0
2022-05-01,3251950.0
2022-06-01,3313037.0
2022-07-01,3198715.0
2022-08-01,3365703.0
2022-09-01,3272038.0
2022-10-01,3245746.0
2022-11-01,3489375.0
2022-12-01,3425746.0
2023-01-01,3463756.0
2023-02-01,3067891.0
2023-03-01,3550997.0
2023-04-01,3191959.0
2023-05-01,3244180.0
2023-06-01,3443175.0
2023-07-01,3261934.0
2023-08-01,3436729.0
2023-09-01,3322085.0
2023-10-01,3403563.0
2023-11-01,3472960.0
2023-12-01,3472415.0
2024-01-01,3517140.0
2024-02-01,3258754.0
2024-03-01,3306145.0
2024-04-01,3497011.0
2024-05-01,3452954.0
2024-06-01,3371124.0
2024-07-01,3565248.0
2024-08-01,3454610.0
2024-09-01,3295575.0
2024-10-01,3516300.0
2024-11-01,3489411.0
2024-12-01,3507954.0
2025-01-01,3639941.0
2025-02-01,3234655.0
2025-03-01,3478165.0
2025-04-01,3402705.0
2025-05-01,3541738.0
2025-06-01,3458109.0
2025-07-01,3660104.0
2025-08-01,3397186.0
2025-09-01,3544913.0
2025-10-01,3686381.0
2025-11-01,3367732.0
2025-12-01,3718441.0
2026-01-01,3617034.0
