date,quantity
2021-02-01,8102694.0
2021-03-01,9092371.0
2021-04-01,8650303.0
2021-05-01,8189460.0
2021-06-01,8822439.0
2021-07-01,8675864.0
2021-08-01,8349665.0
2021-09-01,8757015.0
2021-10-01,8329313.0
2021-11-01,8662865.0
2021-12-01,8880227.0
2022-01-01,8682574.0
2022-02-01,7865420.0
2022-03-01,8978447.0
2022-04-01,8346185.0
2022-05-01,8554142.0
2022-06-01,8621098.0
2022-07-01,8412967.0
2022-08-01,8683962.0
2022-09-01,8731584.0
2022-10-01,8688136.0
2022-11-01,8421825.0
2022-12-01,8844263.0
2023-01-01,8811323.0
2023-02-01,8040045.0
2023-03-01,9337266.0
2023-04-01,8141870.0
2023-05-01,8883824.0
2023-06-01,8743577.0
2023-07-01,8811672.0
2023-08-01,8683350.0
2023-09-01,8551702.0
2023-10-01,9056969.0
2023-11-01,8988659.0
2023-12-01,8787466.0
2024-01-01,9296825.0
2024-02-01,8614925.0
2024-03-01,8828425.0
2024-04-01,9026134.0
2024-05-01,9247588.0
2024-06-01,8607335.0
2024-07-01,9516925.0
2024-08-01,9007650.0
2024-09-01,9034617.0
2024-10-01,9623815.0
2024-11-01,9062756.0
2024-12-01,9167833.0
2025-01-01,9597143.0
2025-02-01,8370941.0
2025-03-01,9111715.0
2025-04-01,9076541.0
2025-05-01,9250736.0
2025-06-01,9053558.0
2025-07-01,9669530.0
2025-08-01,8869821.0
2025-09-01,9504424.0
2025-10-01,9728798.0
2025-11-01,8904758.0
2025-12-01,9646300.0
2026-01-01,9476424.0
