date,quantity
2021-02-01,12015738.0
2021-03-01,13635447.0
2021-04-01,13231920.0
2021-05-01,12680743.0
2021-06-01,13349867.0
2021-07-01,13065229.0
2021-08-01,12813513.0
2021-09-01,13283599.0
2021-10-01,12540352.0
2021-11-01,13119472.0
2021-12-01,13871064.0
2022-01-01,13095053.0
2022-02-01,12249691.0
2022-03-01,13658404.0
2022-04-01,13015925.0
2022-05-01,13223256.0
2022-06-01,13055043.0
2022-07-01,13094993.0
2022-08-01,13155787.0
2022-09-01,13262160.0
2022-10-01,13031142.0
2022-11-01,13506081.0
2022-12-01,13462575.0
2023-01-01,13531364.0
2023-02-01,12195080.0
2023-03-01,14084078.0
2023-04-01,12546898.0
2023-05-01,13313252.0
2023-06-01,13546889.0
2023-07-01,13165079.0
2023-08-01,13344585.0
2023-09-01,13152927.0
2023-10-01,13333749.0
2023-11-01,13813213.0
2023-12-01,13905327.0
2024-01-01,14135750.0
2024-02-01,13175471.0
2024-03-01,13329094.0
2024-04-01,14237629.0
2024-05-01,14087322.0
2024-06-01,13461021.0
2024-07-01,14281100.0
2024-08-01,13837201.0
2024-09-01,13725719.0
2024-10-01,14349422.0
2024-11-01,14066075.0
2024-12-01,14161498.0
2025-01-01,14714604.0
2025-02-01,12970019.0
2025-03-01,13890597.0
2025-04-01,13757974.0
2025-05-01,14468000.0
2025-06-01,14199415.0
2025-07-01,14667675.0
2025-08-01,13529258.0
2025-09-01,14264184.0
2025-10-01,14848477.0
2025-11-01,13724492.0
2025-12-01,15077478.0
2026-01-01,14810055.0
