date,quantity
2021-02-01,3726001.0
2021-03-01,4052051.0
2021-04-01,3861809.0
2021-05-01,3718678.0
2021-06-01,3882690.0
2021-07-01,4007084.0
2021-08-01,3791973.0
2021-09-01,4064177.0
2021-10-01,3806631.0
2021-11-01,3951956.0
2021-12-01,4128579.0
2022-01-01,3826393.0
2022-02-01,3712089.0
2022-03-01,4167858.0
2022-04-01,3820695.0
2022-05-01,3847066.0
2022-06-01,3821557.0
2022-07-01,3812656.0
2022-08-01,4000074.0
2022-09-01,3905811.0
2022-10-01,3841861.0
2022-11-01,3917508.0
2022-12-01,4104042.0
2023-01-01,3949159.0
2023-02-01,3706715.0
2023-03-01,4252616.0
2023-04-01,3744385.0
2023-05-01,4036063.0
2023-06-01,4061380.0
2023-07-01,3893121.0
2023-08-01,3849764.0
2023-09-01,3831740.0
2023-10-01,4325950.0
2023-11-01,4199301.0
2023-12-01,4144181.0
2024-01-01,4317624.0
2024-02-01,4095258.0
2024-03-01,3978876.0
2024-04-01,4457518.0
2024-05-01,4330940.0
2024-06-01,4102482.0
2024-07-01,4473600.0
2024-08-01,4180683.0
2024-09-01,4192593.0
2024-10-01,4457672.0
2024-11-01,4228727.0
2024-12-01,4341056.0
2025-01-01,4482384.0
2025-02-01,3940318.0
2025-03-01,4164735.0
2025-04-01,4166058.0
2025-05-01,4288978.0
2025-06-01,4198948.0
2025-07-01,4452865.0
2025-08-01,4033266.0
2025-09-01,4246569.0
2025-10-01,4535445.0
2025-11-01,4057817.0
2025-12-01,4667672.0
2026-01-01,4330212.0
