date,quantity
2021-02-01,4084323.0
2021-03-01,4667541.0
2021-04-01,4488052.0
2021-05-01,4257722.0
2021-06-01,4549502.0
2021-07-01,4523186.0
2021-08-01,4283379.0
2021-09-01,4547951.0
2021-10-01,4438759.0
2021-11-01,4439823.0
2021-12-01,4677447.0
2022-01-01,4404793.0
2022-02-01,4206831.0
2022-03-01,4694497.0
2022-04-01,4369546.0
2022-05-01,4543635.0
2022-06-01,4556328.0
2022-07-01,4485894.0
2022-08-01,4634331.0
2022-09-01,4571629.0
2022-10-01,4490258.0
2022-11-01,4622870.0
2022-12-01,4597132.0
2023-01-01,4548733.0
2023-02-01,4220959.0
2023-03-01,4956320.0
2023-04-01,4345827.0
2023-05-01,4619212.0
2023-06-01,4803287.0
2023-07-01,4645540.0
2023-08-01,4683353.0
2023-09-01,4614101.0
2023-10-01,4740523.0
2023-11-01,4774320.0
2023-12-01,4713257.0
2024-01-01,4926788.0
2024-02-01,4680468.0
2024-03-01,4610641.0
2024-04-01,4852439.0
2024-05-01,5008222.0
2024-06-01,4546474.0
2024-07-01,5053896.0
2024-08-01,4824527.0
2024-09-01,4760637.0
2024-10-01,5278533.0
2024-11-01,4808488.0
2024-12-01,4976884.0
2025-01-01,5190321.0
2025-02-01,4532437.0
2025-03-01,4914329.0
2025-04-01,5004110.0
2025-05-01,5055522.0
2025-06-01,4999759.0
2025-07-01,5319705.0
2025-08-01,4724857.0
2025-09-01,5267710.0
2025-10-01,5227817.0
2025-11-01,4855656.0
2025-12-01,5343375.0
2026-01-01,5098907.0
