date,quantity
2021-02-01,8767658.0
2021-03-01,9682753.0
2021-04-01,9356751.0
2021-05-01,8903187.0
2021-06-01,9374602.0
2021-07-01,9251747.0
2021-08-01,8814886.0
2021-09-01,9204678.0
2021-10-01,8553174.0
2021-11-01,9280971.0
2021-12-01,9606097.0
2022-01-01,9157924.0
2022-02-01,8446608.0
2022-03-01,9636353.0
2022-04-01,8780990.0
2022-05-01,9368031.0
2022-06-01,8915567.0
2022-07-01,8864712.0
2022-08-01,9242850.0
2022-09-01,9024782.0
2022-10-01,9151504.0
2022-11-01,9367015.0
2022-12-01,9012978.0
2023-01-01,9195111.0
2023-02-01,8537252.0
2023-03-01,9721350.0
2023-04-01,8778351.0
2023-05-01,8572764.0
2023-06-01,9209107.0
2023-07-01,9115152.0
2023-08-01,9502884.0
2023-09-01,8857803.0
2023-10-01,9269457.0
2023-11-01,9472060.0
2023-12-01,9326109.0
2024-01-01,9569453.0
2024-02-01,8925205.0
2024-03-01,9090282.0
2024-04-01,9323332.0
2024-05-01,9660038.0
2024-06-01,9062982.0
2024-07-01,9728325.0
2024-08-01,9302475.0
2024-09-01,9160836.0
2024-10-01,9706599.0
2024-11-01,9427728.0
2024-12-01,9709529.0
2025-01-01,9869812.0
2025-02-01,8630134.0
2025-03-01,9315785.0
2025-04-01,9219855.0
2025-05-01,9728888.0
2025-06-01,9262340.0
2025-07-01,9940171.0
2025-08-01,9121469.0
2025-09-01,9706011.0
2025-10-01,9911537.0
2025-11-01,9151383.0
2025-12-01,10040726.0
2026-01-01,9807944.0
