date,quantity
2021-02-01,1469051.0
2021-03-01,1596210.0
2021-04-01,1500419.0
2021-05-01,1458403.0
2021-06-01,1546326.0
2021-07-01,1525310.0
2021-08-01,1460772.0
2021-09-01,1568944.0
2021-10-01,1513540.0
2021-11-01,1545718.0
2021-12-01,1588924.0
2022-01-01,1486545.0
2022-02-01,1446101.0
2022-03-01,1627621.0
2022-04-01,1498494.0
2022-05-01,1534893.0
2022-06-01,1468856.0
2022-07-01,1567685.0
2022-08-01,1528203.0
2022-09-01,1579684.0
2022-10-01,1515046.0
2022-11-01,1537353.0
2022-12-01,1584971.0
2023-01-01,1537419.0
2023-02-01,1449952.0
2023-03-01,1646104.0
2023-04-01,1468165.0
2023-05-01,1680299.0
2023-06-01,1650087.0
2023-07-01,1618234.0
2023-08-01,1627448.0
2023-09-01,1561538.0
2023-10-01,1591054.0
2023-11-01,1678532.0
2023-12-01,1663182.0
2024-01-01,1688111.0
2024-02-01,1562964.0
2024-03-01,1686765.0
2024-04-01,1687458.0
2024-05-01,1727931.0
2024-06-01,1582477.0
2024-07-01,1739750.0
2024-08-01,1708271.0
2024-09-01,1636772.0
2024-10-01,1798489.0
2024-11-01,1748112.0
2024-12-01,1767578.0
2025-01-01,1776586.0
2025-02-01,1543709.0
2025-03-01,1677669.0
2025-04-01,1705521.0
2025-05-01,1704318.0
2025-06-01,1701105.0
2025-07-01,1825575.0
2025-08-01,1609047.0
2025-09-01,1707035.0
2025-10-01,1790992.0
2025-11-01,1640804.0
2025-12-01,1853457.0
2026-01-01,1697979.0
