date,quantity
2021-02-01,14442889.0
2021-03-01,16111881.0
2021-04-01,15393196.0
2021-05-01,14485457.0
2021-06-01,15324105.0
2021-07-01,15335708.0
2021-08-01,14855152.0
2021-09-01,15800163.0
2021-10-01,14533845.0
2021-11-01,15384441.0
2021-12-01,16074776.0
2022-01-01,15240703.0
2022-02-01,14252533.0
2022-03-01,16162816.0
2022-04-01,14402547.0
2022-05-01,15510772.0
2022-06-01,14949929.0
2022-07-01,15237289.0
2022-08-01,15410803.0
2022-09-01,15532384.0
2022-10-01,14973298.0
2022-11-01,15730615.0
2022-12-01,15391832.0
2023-01-01,15596761.0
2023-02-01,14126344.0
2023-03-01,16242844.0
2023-04-01,14173584.0
2023-05-01,15266459.0
2023-06-01,15420682.0
2023-07-01,15293251.0
2023-08-01,15414836.0
2023-09-01,15002919.0
2023-10-01,15704550.0
2023-11-01,15740724.0
2023-12-01,15219588.0
2024-01-01,16137851.0
2024-02-01,15199065.0
2024-03-01,15099718.0
2024-04-01,15604054.0
2024-05-01,16043996.0
2024-06-01,14783531.0
2024-07-01,16500496.0
2024-08-01,15669743.0
2024-09-01,15463380.0
2024-10-01,16369350.0
2024-11-01,15350432.0
2024-12-01,16142459.0
2025-01-01,16793989.0
2025-02-01,14674909.0
2025-03-01,15402483.0
2025-04-01,15702793.0
2025-05-01,16117677.0
2025-06-01,15367839.0
2025-07-01,16934345.0
2025-08-01,15205280.0
2025-09-01,16411249.0
2025-10-01,16553226.0
2025-11-01,15098159.0
2025-12-01,16929904.0
2026-01-01,16380760.0
