date,quantity
2021-02-01,14203584.0
2021-03-01,15691209.0
2021-04-01,15291789.0
2021-05-01,14644993.0
2021-06-01,15458156.0
2021-07-01,15410262.0
2021-08-01,14684870.0
2021-09-01,15246602.0
2021-10-01,14543588.0
2021-11-01,15531121.0
2021-12-01,16294146.0
2022-01-01,15227469.0
2022-02-01,13944526.0
2022-03-01,16081066.0
2022-04-01,14782470.0
2022-05-01,15367130.0
2022-06-01,15138373.0
2022-07-01,15231600.0
2022-08-01,15315772.0
2022-09-01,15363246.0
2022-10-01,15163566.0
2022-11-01,15756289.0
2022-12-01,15520163.0
2023-01-01,15756343.0
2023-02-01,14225172.0
2023-03-01,16794337.0
2023-04-01,14809725.0
2023-05-01,14628829.0
2023-06-01,15499172.0
2023-07-01,15397781.0
2023-08-01,15872491.0
2023-09-01,14913074.0
2023-10-01,15544229.0
2023-11-01,16221314.0
2023-12-01,16079306.0
2024-01-01,16668865.0
2024-02-01,15327355.0
2024-03-01,15873262.0
2024-04-01,16150851.0
2024-05-01,16409220.0
2024-06-01,15474859.0
2024-07-01,16498904.0
2024-08-01,15953934.0
2024-09-01,15664967.0
2024-10-01,16618906.0
2024-11-01,16013085.0
2024-12-01,16474974.0
2025-01-01,16556595.0
2025-02-01,14866103.0
2025-03-01,15973653.0
2025-04-01,15826784.0
2025-05-01,16564384.0
2025-06-01,15918940.0
2025-07-01,16914318.0
2025-08-01,15664093.0
2025-09-01,16534538.0
2025-10-01,17135226.0
2025-11-01,15945528.0
2025-12-01,17541810.0
2026-01-01,17083943.0
