date,quantity
2021-02-01,2074411.0
2021-03-01,2223453.0
2021-04-01,2285202.0
2021-05-01,2185163.0
2021-06-01,2297217.0
2021-07-01,2185461.0
2021-08-01,2204646.0
2021-09-01,2286832.0
2021-10-01,2249825.0
2021-11-01,2232947.0
2021-12-01,2444882.0
2022-01-01,2273025.0
2022-02-01,2088778.0
2022-03-01,2379185.0
2022-04-01,2243484.0
2022-05-01,2343332.0
2022-06-01,2214712.0
2022-07-01,2313669.0
2022-08-01,2356383.0
2022-09-01,2310612.0
2022-10-01,2311759.0
2022-11-01,2364412.0
2022-12-01,2275919.0
2023-01-01,2436818.0
2023-02-01,2185200.0
2023-03-01,2548664.0
2023-04-01,2239794.0
2023-05-01,2430116.0
2023-06-01,2428385.0
2023-07-01,2438912.0
2023-08-01,2387629.0
2023-09-01,2374470.0
2023-10-01,2422718.0
2023-11-01,2512772.0
2023-12-01,2454754.0
2024-01-01,2513665.0
2024-02-01,2324695.0
2024-03-01,2377059.0
2024-04-01,2521407.0
2024-05-01,2540391.0
2024-06-01,2287875.0
2024-07-01,2554256.0
2024-08-01,2488577.0
2024-09-01,2335938.0
2024-10-01,2543206.0
2024-11-01,2433639.0
2024-12-01,2498369.0
2025-01-01,2580135.0
2025-02-01,2311263.0
2025-03-01,2491766.0
2025-04-01,2503430.0
2025-05-01,2543090.0
2025-06-01,2517120.0
2025-07-01,2662093.0
2025-08-01,2443567.0
2025-09-01,2575928.0
2025-10-01,2645269.0
2025-11-01,2436248.0
2025-12-01,2696045.0
2026-01-01,2531339.0
