date,quantity
2021-02-01,4146114.0
2021-03-01,4462444.0
2021-04-01,4410284.0
2021-05-01,4249894.0
2021-06-01,4463310.0
2021-07-01,4398445.0
2021-08-01,4237725.0
2021-09-01,4448044.0
2021-10-01,4187448.0
2021-11-01,4343431.0
2021-12-01,4610851.0
2022-01-01,4394932.0
2022-02-01,4082794.0
2022-03-01,4512320.0
2022-04-01,4250710.0
2022-05-01,4468666.0
2022-06-01,4296946.0
2022-07-01,4201452.0
2022-08-01,4422890.0
2022-09-01,4391199.0
2022-10-01,4386615.0
2022-11-01,4349919.0
2022-12-01,4583520.0
2023-01-01,4513846.0
2023-02-01,4084114.0
2023-03-01,4534386.0
2023-04-01,4313014.0
2023-05-01,4537431.0
2023-06-01,4509749.0
2023-07-01,4420695.0
2023-08-01,4405334.0
2023-09-01,4283754.0
2023-10-01,4757894.0
2023-11-01,4628160.0
2023-12-01,4578674.0
2024-01-01,4661648.0
2024-02-01,4403007.0
2024-03-01,4488176.0
2024-04-01,4653393.0
2024-05-01,4684525.0
2024-06-01,4500102.0
2024-07-01,4761823.0
2024-08-01,4603017.0
2024-09-01,4572870.0
2024-10-01,4752413.0
2024-11-01,4544894.0
2024-12-01,4674517.0
2025-01-01,4831534.0
2025-02-01,4263641.0
2025-03-01,4659905.0
2025-04-01,4434657.0
2025-05-01,4774889.0
2025-06-01,4547386.0
2025-07-01,4790742.0
2025-08-01,4376866.0
2025-09-01,4622816.0
2025-10-01,4833820.0
2025-11-01,4455063.0
2025-12-01,5017626.0
2026-01-01,4798025.0
