date,quantity
2021-02-01,3804867.0
2021-03-01,4462578.0
2021-04-01,4252123.0
2021-05-01,4123002.0
2021-06-01,4334147.0
2021-07-01,4214325.0
2021-08-01,4079212.0
2021-09-01,4209580.0
2021-10-01,4051103.0
2021-11-01,4132642.0
2021-12-01,4288427.0
2022-01-01,4220425.0
2022-02-01,3904904.0
2022-03-01,4456319.0
2022-04-01,4134540.0
2022-05-01,4184110.0
2022-06-01,4140749.0
2022-07-01,4255834.0
2022-08-01,4241561.0
2022-09-01,4201569.0
2022-10-01,4241106.0
2022-11-01,4375636.0
2022-12-01,4272307.0
2023-01-01,4279751.0
2023-02-01,3881203.0
2023-03-01,4539747.0
2023-04-01,4159301.0
2023-05-01,4194662.0
2023-06-01,4310435.0
2023-07-01,4265412.0
2023-08-01,4275032.0
2023-09-01,4070019.0
2023-10-01,4313470.0
2023-11-01,4397956.0
2023-12-01,4379050.0
2024-01-01,4564819.0
2024-02-01,4198997.0
2024-03-01,4406362.0
2024-04-01,4484357.0
2024-05-01,4578756.0
2024-06-01,4175533.0
2024-07-01,4680722.0
2024-08-01,4378434.0
2024-09-01,4276910.0
2024-10-01,4510942.0
2024-11-01,4318942.0
2024-12-01,4420011.0
2025-01-01,4644750.0
2025-02-01,3996865.0
2025-03-01,4347775.0
2025-04-01,4272496.0
2025-05-01,4554080.0
2025-06-01,4432519.0
2025-07-01,4656260.0
2025-08-01,4237732.0
2025-09-01,4462106.0
2025-10-01,4644384.0
2025-11-01,4277404.0
2025-12-01,4661601.0
2026-01-01,4594442.0
