date,quantity
2021-02-01,10662801.0
2021-03-01,11879066.0
2021-04-01,11228650.0
2021-05-01,10884988.0
2021-06-01,11330597.0
2021-07-01,11539829.0
2021-08-01,10674919.0
2021-09-01,11359116.0
2021-10-01,10926260.0
2021-11-01,11378109.0
2021-12-01,11843871.0
2022-01-01,11374301.0
2022-02-01,10484932.0
2022-03-01,11914577.0
2022-04-01,11132020.0
2022-05-01,11353257.0
2022-06-01,11252247.0
2022-07-01,11098882.0
2022-08-01,11389557.0
2022-09-01,11512387.0
2022-10-01,11574870.0
2022-11-01,11657043.0
2022-12-01,11472976.0
2023-01-01,11452002.0
2023-02-01,10484141.0
2023-03-01,12145764.0
2023-04-01,10833648.0
2023-05-01,11416530.0
2023-06-01,11771773.0
2023-07-01,11389364.0
2023-08-01,11465385.0
2023-09-01,11406393.0
2023-10-01,11850126.0
2023-11-01,11813183.0
2023-12-01,11560872.0
2024-01-01,11985077.0
2024-02-01,11250897.0
2024-03-01,11337443.0
2024-04-01,11899076.0
2024-05-01,12038183.0
2024-06-01,11265807.0
2024-07-01,12260567.0
2024-08-01,11730868.0
2024-09-01,11597811.0
2024-10-01,12366082.0
2024-11-01,11966101.0
2024-12-01,12010743.0
2025-01-01,12170061.0
2025-02-01,10973408.0
2025-03-01,11746418.0
2025-04-01,11651998.0
2025-05-01,12119860.0
2025-06-01,11663859.0
2025-07-01,12528702.0
2025-08-01,11500829.0
2025-09-01,12306616.0
2025-10-01,12265025.0
2025-11-01,11637337.0
2025-12-01,12540678.0
2026-01-01,12296285.0
