date,quantity
2021-02-01,3120130.0
2021-03-01,3415515.0
2021-04-01,3411715.0
2021-05-01,3189768.0
2021-06-01,3350986.0
2021-07-01,3422156.0
2021-08-01,3293763.0
2021-09-01,3482039.0
2021-10-01,3251135.0
2021-11-01,3415675.0
2021-12-01,3613001.0
2022-01-01,3354277.0
2022-02-01,3164635.0
2022-03-01,3620140.0
2022-04-01,3332783.0
2022-05-01,3399972.0
2022-06-01,3366820.0
2022-07-01,3362877.0
2022-08-01,3463171.0
2022-09-01,3506737.0
2022-10-01,3356155.0
2022-11-01,3426847.0
2022-12-01,3513582.0
2023-01-01,3484002.0
2023-02-01,3226599.0
2023-03-01,3754821.0
2023-04-01,3264542.0
2023-05-01,3532263.0
2023-06-01,3517281.0
2023-07-01,3467496.0
2023-08-01,3425866.0
2023-09-01,3349989.0
2023-10-01,3793993.0
2023-11-01,3688412.0
2023-12-01,3673718.0
2024-01-01,3785245.0
2024-02-01,3514733.0
2024-03-01,3571696.0
2024-04-01,3818195.0
2024-05-01,3804747.0
2024-06-01,3567573.0
2024-07-01,3870320.0
2024-08-01,3747083.0
2024-09-01,3665392.0
2024-10-01,3873955.0
2024-11-01,3761026.0
2024-12-01,3821425.0
2025-01-01,3927677.0
2025-02-01,3497120.0
2025-03-01,3712901.0
2025-04-01,3724988.0
2025-05-01,3811307.0
2025-06-01,3763655.0
2025-07-01,4067854.0
2025-08-01,3659744.0
2025-09-01,3882430.0
2025-10-01,4041970.0
2025-11-01,3665400.0
2025-12-01,4180477.0
2026-01-01,3898890.0
