date,quantity
2021-02-01,3571442.0
2021-03-01,4020030.0
2021-04-01,3870158.0
2021-05-01,3689971.0
2021-06-01,3956393.0
2021-07-01,3800818.0
2021-08-01,3761942.0
2021-09-01,3879646.0
2021-10-01,3704794.0
2021-11-01,3833859.0
2021-12-01,4111318.0
2022-01-01,3751897.0
2022-02-01,3664704.0
2022-03-01,3936433.0
2022-04-01,3790877.0
2022-05-01,3793111.0
2022-06-01,3688400.0
2022-07-01,3971890.0
2022-08-01,3947396.0
2022-09-01,3740000.0
2022-10-01,3975647.0
2022-11-01,3957124.0
2022-12-01,4125534.0
2023-01-01,4012218.0
2023-02-01,3745686.0
2023-03-01,4173147.0
2023-04-01,3742650.0
2023-05-01,4203567.0
2023-06-01,3933640.0
2023-07-01,4019180.0
2023-08-01,3846705.0
2023-09-01,3558463.0
2023-10-01,4105044.0
2023-11-01,4112554.0
2023-12-01,4191359.0
2024-01-01,4218978.0
2024-02-01,3991804.0
2024-03-01,4070943.0
2024-04-01,4316587.0
2024-05-01,4318673.0
2024-06-01,3957855.0
2024-07-01,4262482.0
2024-08-01,4209489.0
2024-09-01,4126092.0
2024-10-01,4335663.0
2024-11-01,4206346.0
2024-12-01,4399652.0
2025-01-01,4416356.0
2025-02-01,4016363.0
2025-03-01,4241896.0
2025-04-01,4297673.0
2025-05-01,4369364.0
2025-06-01,4274134.0
2025-07-01,4451593.0
2025-08-01,4176705.0
2025-09-01,4355624.0
2025-10-01,4459909.0
2025-11-01,4138281.0
2025-12-01,4600657.0
2026-01-01,4462191.0
