date,quantity
2021-02-01,5934493.0
2021-03-01,6583313.0
2021-04-01,6343189.0
2021-05-01,6173779.0
2021-06-01,6252245.0
2021-07-01,6516972.0
2021-08-01,6229371.0
2021-09-01,6459079.0
2021-10-01,6276126.0
2021-11-01,6391743.0
2021-12-01,6477253.0
2022-01-01,6446261.0
2022-02-01,5899292.0
2022-03-01,6654565.0
2022-04-01,6419509.0
2022-05-01,6341780.0
2022-06-01,6403191.0
2022-07-01,6568531.0
2022-08-01,6516124.0
2022-09-01,6548544.0
2022-10-01,6433926.0
2022-11-01,6775545.0
2022-12-01,6686260.0
2023-01-01,6467349.0
2023-02-01,6137096.0
2023-03-01,7033548.0
2023-04-01,6234879.0
2023-05-01,6410125.0
2023-06-01,6569538.0
2023-07-01,6558297.0
2023-08-01,6551470.0
2023-09-01,6305823.0
2023-10-01,6867351.0
2023-11-01,6862751.0
2023-12-01,6795675.0
2024-01-01,7000683.0
2024-02-01,6504039.0
2024-03-01,6652302.0
2024-04-01,6843918.0
2024-05-01,7109411.0
2024-06-01,6621150.0
2024-07-01,7163369.0
2024-08-01,6799216.0
2024-09-01,6746588.0
2024-10-01,7224441.0
2024-11-01,6747119.0
2024-12-01,7081303.0
2025-01-01,6987745.0
2025-02-01,6489235.0
2025-03-01,6804031.0
2025-04-01,6764955.0
2025-05-01,7048419.0
2025-06-01,6830012.0
2025-07-01,7274120.0
2025-08-01,6583321.0
2025-09-01,7113307.0
2025-10-01,7287689.0
2025-11-01,6520094.0
2025-12-01,7598589.0
2026-01-01,7129149.0
