date,quantity
2021-02-01,10061983.0
2021-03-01,11234266.0
2021-04-01,10719583.0
2021-05-01,10370039.0
2021-06-01,10755966.0
2021-07-01,10738705.0
2021-08-01,10385225.0
2021-09-01,10741632.0
2021-10-01,10390022.0
2021-11-01,10936706.0
2021-12-01,11361773.0
2022-01-01,10707719.0
2022-02-01,9806307.0
2022-03-01,11151008.0
2022-04-01,10572339.0
2022-05-01,10977435.0
2022-06-01,10615074.0
2022-07-01,10300184.0
2022-08-01,10720339.0
2022-09-01,10765595.0
2022-10-01,10656990.0
2022-11-01,10730989.0
2022-12-01,10798333.0
2023-01-01,11003306.0
2023-02-01,9878398.0
2023-03-01,11119762.0
2023-04-01,10228713.0
2023-05-01,10816457.0
2023-06-01,10932583.0
2023-07-01,10652169.0
2023-08-01,10746956.0
2023-09-01,10550610.0
2023-10-01,10949983.0
2023-11-01,11266866.0
2023-12-01,10950050.0
2024-01-01,11354090.0
2024-02-01,10500885.0
2024-03-01,10748687.0
2024-04-01,11183282.0
2024-05-01,11301498.0
2024-06-01,10552039.0
2024-07-01,11377308.0
2024-08-01,10930540.0
2024-09-01,10886941.0
2024-10-01,11298637.0
2024-11-01,10971872.0
2024-12-01,11324270.0
2025-01-01,11557457.0
2025-02-01,10199803.0
2025-03-01,10751345.0
2025-04-01,10904527.0
2025-05-01,11407119.0
2025-06-01,10973169.0
2025-07-01,11591924.0
2025-08-01,10542867.0
2025-09-01,11329703.0
2025-10-01,11489536.0
2025-11-01,10779514.0
2025-12-01,12046492.0
2026-01-01,11463777.0
