date,quantity
2021-02-01,12402958.0
2021-03-01,13810590.0
2021-04-01,13043151.0
2021-05-01,12657840.0
2021-06-01,13592474.0
2021-07-01,13261841.0
2021-08-01,12654118.0
2021-09-01,13441166.0
2021-10-01,12714961.0
2021-11-01,13346959.0
2021-12-01,13337485.0
2022-01-01,13195963.0
2022-02-01,12038403.0
2022-03-01,13824055.0
2022-04-01,12803506.0
2022-05-01,13263303.0
2022-06-01,13180618.0
2022-07-01,13009686.0
2022-08-01,13041436.0
2022-09-01,13173981.0
2022-10-01,13217828.0
2022-11-01,13221148.0
2022-12-01,13046575.0
2023-01-01,13373362.0
2023-02-01,12205532.0
2023-03-01,13690080.0
2023-04-01,12401074.0
2023-05-01,13379991.0
2023-06-01,13355138.0
2023-07-01,13277017.0
2023-08-01,13241820.0
2023-09-01,12943402.0
2023-10-01,13356230.0
2023-11-01,13637883.0
2023-12-01,13361657.0
2024-01-01,13977451.0
2024-02-01,12974337.0
2024-03-01,13016553.0
2024-04-01,13803525.0
2024-05-01,13736467.0
2024-06-01,13007089.0
2024-07-01,14347847.0
2024-08-01,13408027.0
2024-09-01,13336511.0
2024-10-01,14069683.0
2024-11-01,13728332.0
2024-12-01,13840015.0
2025-01-01,14278014.0
2025-02-01,12806999.0
2025-03-01,13676137.0
2025-04-01,13494839.0
2025-05-01,14131625.0
2025-06-01,13643918.0
2025-07-01,14606620.0
2025-08-01,13181479.0
2025-09-01,14236706.0
2025-10-01,14448715.0
2025-11-01,13526177.0
2025-12-01,14593619.0
2026-01-01,14361708.0
