date,quantity
2021-02-01,5192011.0
2021-03-01,5822243.0
2021-04-01,5492142.0
2021-05-01,5410538.0
2021-06-01,5551692.0
2021-07-01,5603899.0
2021-08-01,5377951.0
2021-09-01,5555813.0
2021-10-01,5240145.0
2021-11-01,5580672.0
2021-12-01,5868858.0
2022-01-01,5588872.0
2022-02-01,5179212.0
2022-03-01,5819687.0
2022-04-01,5383844.0
2022-05-01,5623901.0
2022-06-01,5570363.0
2022-07-01,5503197.0
2022-08-01,5599306.0
2022-09-01,5558792.0
2022-10-01,5549668.0
2022-11-01,5641779.0
2022-12-01,5583127.0
2023-01-01,5598224.0
2023-02-01,5207440.0
2023-03-01,5816984.0
2023-04-01,5320014.0
2023-05-01,5630348.0
2023-06-01,5684930.0
2023-07-01,5575473.0
2023-08-01,5551151.0
2023-09-01,5508843.0
2023-10-01,5831158.0
2023-11-01,5742063.0
2023-12-01,5588379.0
2024-01-01,5856826.0
2024-02-01,5388363.0
2024-03-01,5595136.0
2024-04-01,5650376.0
2024-05-01,5786460.0
2024-06-01,5420515.0
2024-07-01,5845045.0
2024-08-01,5705057.0
2024-09-01,5485911.0
2024-10-01,5854328.0
2024-11-01,5641112.0
2024-12-01,5697039.0
2025-01-01,5906861.0
2025-02-01,5229842.0
2025-03-01,5554470.0
2025-04-01,5493046.0
2025-05-01,5705524.0
2025-06-01,5516152.0
2025-07-01,5823413.0
2025-08-01,5344655.0
2025-09-01,5633180.0
2025-10-01,5829980.0
2025-11-01,5357099.0
2025-12-01,5871565.0
2026-01-01,5639828.0
