date,quantity
2021-02-01,2555764.0
2021-03-01,2844724.0
2021-04-01,2689436.0
2021-05-01,2604075.0
2021-06-01,2728166.0
2021-07-01,2608894.0
2021-08-01,2609946.0
2021-09-01,2784842.0
2021-10-01,2618966.0
2021-11-01,2690342.0
2021-12-01,2748492.0
2022-01-01,2690281.0
2022-02-01,2528016.0
2022-03-01,2742205.0
2022-04-01,2618778.0
2022-05-01,2751351.0
2022-06-01,2585357.0
2022-07-01,2698028.0
2022-08-01,2610194.0
2022-09-01,2770427.0
2022-10-01,2657621.0
2022-11-01,2703153.0
2022-12-01,2642648.0
2023-01-01,2817233.0
2023-02-01,2471003.0
2023-03-01,2750536.0
2023-04-01,2486508.0
2023-05-01,2627300.0
2023-06-01,2764780.0
2023-07-01,2613354.0
2023-08-01,2850272.0
2023-09-01,2583015.0
2023-10-01,2758237.0
2023-11-01,2764263.0
2023-12-01,2844759.0
2024-01-01,2940921.0
2024-02-01,2812235.0
2024-03-01,2746875.0
2024-04-01,2939105.0
2024-05-01,2899765.0
2024-06-01,2674285.0
2024-07-01,2954793.0
2024-08-01,2763840.0
2024-09-01,2785729.0
2024-10-01,2916583.0
2024-11-01,2790355.0
2024-12-01,2864987.0
2025-01-01,2973104.0
2025-02-01,2626073.0
2025-03-01,2843664.0
2025-04-01,2815155.0
2025-05-01,3042770.0
2025-06-01,2833741.0
2025-07-01,3009125.0
2025-08-01,2771341.0
2025-09-01,2981509.0
2025-10-01,3089966.0
2025-11-01,2747922.0
2025-12-01,3065450.0
2026-01-01,2917182.0
