date,quantity,forecast
2021-02-01,9062798.0,
2021-03-01,10268405.0,
2021-04-01,9637868.0,9656357.0
2021-05-01,9250256.0,9718843.0
2021-06-01,9966638.0,9618254.0
2021-07-01,9800757.0,9672550.333333334
2021-08-01,9305268.0,9690887.666666666
2021-09-01,9779740.0,9628588.333333334
2021-10-01,9372075.0,9485694.333333334
2021-11-01,9861633.0,9671149.333333334
2021-12-01,10518306.0,9917338.0
2022-01-01,9542920.0,9974286.333333334
2022-02-01,9125814.0,9729013.333333334
2022-03-01,10209945.0,9626226.333333334
2022-04-01,9400867.0,9578875.333333334
2022-05-01,10005620.0,9872144.0
2022-06-01,9537721.0,9648069.333333334
2022-07-01,9682570.0,9741970.333333334
2022-08-01,10039166.0,9753152.333333334
2022-09-01,9628514.0,9783416.666666666
2022-10-01,9817170.0,9828283.333333334
2022-11-01,10037806.0,9827830.0
2022-12-01,9849800.0,9901592.0
2023-01-01,10011745.0,9966450.333333334
2023-02-01,9176437.0,9679327.333333334
2023-03-01,10216704.0,9801628.666666666
2023-04-01,9227182.0,9540107.666666666
2023-05-01,9626169.0,9690018.333333334
2023-06-01,9801768.0,9551706.333333334
2023-07-01,9814656.0,9747531.0
2023-08-01,10110488.0,9908970.666666666
2023-09-01,9044001.0,9656381.666666666
2023-10-01,9878274.0,9677587.666666666
2023-11-01,9911967.0,9611414.0
2023-12-01,9762754.0,9850998.333333334
2024-01-01,10401562.0,10025427.666666666
2024-02-01,9770430.0,9978248.666666666
2024-03-01,9706360.0,9959450.666666666
2024-04-01,9969912.0,9815567.333333334
2024-05-01,10377802.0,10018024.666666666
2024-06-01,9605385.0,9984366.333333334
2024-07-01,10512396.0,10165194.333333334
2024-08-01,9962055.0,10026612.0
2024-09-01,9789741.0,10088064.0
2024-10-01,10525145.0,10092313.666666666
2024-11-01,10170283.0,10161723.0
2024-12-01,10427244.0,10374224.0
2025-01-01,10634724.0,10410750.333333334
2025-02-01,9532874.0,10198280.666666666
2025-03-01,9987378.0,10051658.666666666
2025-04-01,10122141.0,9880797.666666666
2025-05-01,10328258.0,10145925.666666666
2025-06-01,10113122.0,10187840.333333334
2025-07-01,10641595.0,10360991.666666666
2025-08-01,9744908.0,10166541.666666666
2025-09-01,10163702.0,10183401.666666666
2025-10-01,10590231.0,10166280.333333334
2025-11-01,9711855.0,10155262.666666666
2025-12-01,11024000.0,10442028.666666666
2026-01-01,10232788.0,10322881.0
2026-02-28,,10322881.0
2026-03-31,,10322881.0
2026-04-30,,10322881.0
