date,quantity,forecast
2021-02-01,1835423.0,
2021-03-01,2069233.0,
2021-04-01,1912018.0,1938891.3333333333
2021-05-01,1846810.0,1942687.0
2021-06-01,1991647.0,1916825.0
2021-07-01,1906691.0,1915049.3333333333
2021-08-01,1870762.0,1923033.3333333333
2021-09-01,1937472.0,1904975.0
2021-10-01,1869483.0,1892572.3333333333
2021-11-01,1857994.0,1888316.3333333333
2021-12-01,1931179.0,1886218.6666666667
2022-01-01,1858413.0,1882528.6666666667
2022-02-01,1735962.0,1841851.3333333333
2022-03-01,1938001.0,1844125.3333333333
2022-04-01,1860613.0,1844858.6666666667
2022-05-01,1932423.0,1910345.6666666667
2022-06-01,1881983.0,1891673.0
2022-07-01,1853929.0,1889445.0
2022-08-01,1912964.0,1882958.6666666667
2022-09-01,1927812.0,1898235.0
2022-10-01,1822452.0,1887742.6666666667
2022-11-01,1956891.0,1902385.0
2022-12-01,1913366.0,1897569.6666666667
2023-01-01,1936679.0,1935645.3333333333
2023-02-01,1703361.0,1851135.3333333333
2023-03-01,1995112.0,1878384.0
2023-04-01,1801099.0,1833190.6666666667
2023-05-01,1948029.0,1914746.6666666667
2023-06-01,1959877.0,1903001.6666666667
2023-07-01,1902002.0,1936636.0
2023-08-01,1939075.0,1933651.3333333333
2023-09-01,1862497.0,1901191.3333333333
2023-10-01,1919043.0,1906871.6666666667
2023-11-01,2055307.0,1945615.6666666667
2023-12-01,1889248.0,1954532.6666666667
2024-01-01,1992386.0,1978980.3333333333
2024-02-01,1839200.0,1906944.6666666667
2024-03-01,1886809.0,1906131.6666666667
2024-04-01,1993123.0,1906377.3333333333
2024-05-01,1982211.0,1954047.6666666667
2024-06-01,1876091.0,1950475.0
2024-07-01,1917588.0,1925296.6666666667
2024-08-01,2056129.0,1949936.0
2024-09-01,1941857.0,1971858.0
2024-10-01,2055158.0,2017714.6666666667
2024-11-01,1917534.0,1971516.3333333333
2024-12-01,2025534.0,1999408.6666666667
2025-01-01,2011567.0,1984878.3333333333
2025-02-01,1885707.0,1974269.3333333333
2025-03-01,1952430.0,1949901.3333333333
2025-04-01,1938496.0,1925544.3333333333
2025-05-01,2154049.0,2014991.6666666667
2025-06-01,1990950.0,2027831.6666666667
2025-07-01,2129397.0,2091465.3333333333
2025-08-01,1942216.0,2020854.3333333333
2025-09-01,2066593.0,2046068.6666666667
2025-10-01,2136292.0,2048367.0
2025-11-01,2016145.0,2073010.0
2025-12-01,2184802.0,2112413.0
2026-01-01,2071796.0,2090914.3333333333
2026-02-28,,2090914.3333333333
2026-03-31,,2090914.3333333333
2026-04-30,,2090914.3333333333
