date,quantity,forecast
2021-02-01,8456031.0,
2021-03-01,9619962.0,
2021-04-01,9003960.0,9026651.0
2021-05-01,8436476.0,9020132.666666666
2021-06-01,8999487.0,8813307.666666666
2021-07-01,8935155.0,8790372.666666666
2021-08-01,8841673.0,8925438.333333334
2021-09-01,9039211.0,8938679.666666666
2021-10-01,8979858.0,8953580.666666666
2021-11-01,9168632.0,9062567.0
2021-12-01,9451274.0,9199921.333333334
2022-01-01,9083964.0,9234623.333333334
2022-02-01,8764895.0,9100044.333333334
2022-03-01,9497294.0,9115384.333333334
2022-04-01,8947632.0,9069940.333333334
2022-05-01,9638254.0,9361060.0
2022-06-01,9160926.0,9248937.333333334
2022-07-01,9150984.0,9316721.333333334
2022-08-01,9427278.0,9246396.0
2022-09-01,9385936.0,9321399.333333334
2022-10-01,9104436.0,9305883.333333334
2022-11-01,9328222.0,9272864.666666666
2022-12-01,9368531.0,9267063.0
2023-01-01,9614414.0,9437055.666666666
2023-02-01,8603115.0,9195353.333333334
2023-03-01,9842957.0,9353495.333333334
2023-04-01,8712092.0,9052721.333333334
2023-05-01,9650039.0,9401696.0
2023-06-01,9608198.0,9323443.0
2023-07-01,9403754.0,9553997.0
2023-08-01,9667927.0,9559959.666666666
2023-09-01,9347938.0,9473206.333333334
2023-10-01,9991938.0,9669267.666666666
2023-11-01,9869314.0,9736396.666666666
2023-12-01,9634248.0,9831833.333333334
2024-01-01,10266765.0,9923442.333333334
2024-02-01,9367026.0,9756013.0
2024-03-01,9512540.0,9715443.666666666
2024-04-01,9907999.0,9595855.0
2024-05-01,9957276.0,9792605.0
2024-06-01,9233833.0,9699702.666666666
2024-07-01,10179774.0,9790294.333333334
2024-08-01,9932408.0,9782005.0
2024-09-01,9753102.0,9955094.666666666
2024-10-01,10463254.0,10049588.0
2024-11-01,9732181.0,9982845.666666666
2024-12-01,10073341.0,10089592.0
2025-01-01,10327714.0,10044412.0
2025-02-01,9074396.0,9825150.333333334
2025-03-01,9782480.0,9728196.666666666
2025-04-01,9770870.0,9542582.0
2025-05-01,9990676.0,9848008.666666666
2025-06-01,9739786.0,9833777.333333334
2025-07-01,10260884.0,9997115.333333334
2025-08-01,9574671.0,9858447.0
2025-09-01,10214502.0,10016685.666666666
2025-10-01,10397648.0,10062273.666666666
2025-11-01,9681547.0,10097899.0
2025-12-01,10695023.0,10258072.666666666
2026-01-01,10289758.0,10222109.333333334
2026-02-28,,10222109.333333334
2026-03-31,,10222109.333333334
2026-04-30,,10222109.333333334
