date,quantity,forecast
2021-02-01,4860680.0,
2021-03-01,5564811.0,
2021-04-01,5287438.0,5237643.0
2021-05-01,4981749.0,5277999.333333333
2021-06-01,5437766.0,5235651.0
2021-07-01,5335277.0,5251597.333333333
2021-08-01,5107080.0,5293374.333333333
2021-09-01,5505041.0,5315799.333333333
2021-10-01,5077994.0,5230038.333333333
2021-11-01,5345190.0,5309408.333333333
2021-12-01,5563043.0,5328742.333333333
2022-01-01,5125794.0,5344675.666666667
2022-02-01,4873954.0,5187597.0
2022-03-01,5529267.0,5176338.333333333
2022-04-01,5096517.0,5166579.333333333
2022-05-01,5153558.0,5259780.666666667
2022-06-01,5545830.0,5265301.666666667
2022-07-01,5177223.0,5292203.666666667
2022-08-01,5221974.0,5315009.0
2022-09-01,5415930.0,5271709.0
2022-10-01,5187970.0,5275291.333333333
2022-11-01,5307575.0,5303825.0
2022-12-01,5391498.0,5295681.0
2023-01-01,5430833.0,5376635.333333333
2023-02-01,4910672.0,5244334.333333333
2023-03-01,5795312.0,5378939.0
2023-04-01,5010811.0,5238931.666666667
2023-05-01,5448405.0,5418176.0
2023-06-01,5474090.0,5311102.0
2023-07-01,5352035.0,5424843.333333333
2023-08-01,5184908.0,5337011.0
2023-09-01,5164044.0,5233662.333333333
2023-10-01,5655748.0,5334900.0
2023-11-01,5678865.0,5499552.333333333
2023-12-01,5611534.0,5648715.666666667
2024-01-01,5703836.0,5664745.0
2024-02-01,5472827.0,5596065.666666667
2024-03-01,5336003.0,5504222.0
2024-04-01,5760563.0,5523131.0
2024-05-01,5673134.0,5589900.0
2024-06-01,5428905.0,5620867.333333333
2024-07-01,5874072.0,5658703.666666667
2024-08-01,5633563.0,5645513.333333333
2024-09-01,5463445.0,5657026.666666667
2024-10-01,5893853.0,5663620.333333333
2024-11-01,5574777.0,5644025.0
2024-12-01,5859009.0,5775879.666666667
2025-01-01,5968795.0,5800860.333333333
2025-02-01,5381374.0,5736392.666666667
2025-03-01,5632440.0,5660869.666666667
2025-04-01,5603206.0,5539006.666666667
2025-05-01,5949969.0,5728538.333333333
2025-06-01,5696225.0,5749800.0
2025-07-01,6167734.0,5937976.0
2025-08-01,5490892.0,5784950.333333333
2025-09-01,5960127.0,5872917.666666667
2025-10-01,6060581.0,5837200.0
2025-11-01,5463318.0,5828008.666666667
2025-12-01,6269394.0,5931097.666666667
2026-01-01,5986509.0,5906407.0
2026-02-28,,5906407.0
2026-03-31,,5906407.0
2026-04-30,,5906407.0
