date,quantity,forecast
2021-02-01,4002150.0,
2021-03-01,4534148.0,
2021-04-01,4325299.0,4287199.0
2021-05-01,4111203.0,4323550.0
2021-06-01,4437182.0,4291228.0
2021-07-01,4334376.0,4294253.666666667
2021-08-01,4237903.0,4336487.0
2021-09-01,4511275.0,4361184.666666667
2021-10-01,4052240.0,4267139.333333333
2021-11-01,4285195.0,4282903.333333333
2021-12-01,4596962.0,4311465.666666667
2022-01-01,4277652.0,4386603.0
2022-02-01,3996304.0,4290306.0
2022-03-01,4668967.0,4314307.666666667
2022-04-01,4234147.0,4299806.0
2022-05-01,4490607.0,4464573.666666667
2022-06-01,4222667.0,4315807.0
2022-07-01,4263778.0,4325684.0
2022-08-01,4455617.0,4314020.666666667
2022-09-01,4465169.0,4394854.666666667
2022-10-01,4278521.0,4399769.0
2022-11-01,4478339.0,4407343.0
2022-12-01,4470280.0,4409046.666666667
2023-01-01,4435962.0,4461527.0
2023-02-01,3991758.0,4299333.333333333
2023-03-01,4524051.0,4317257.0
2023-04-01,4186334.0,4234047.666666667
2023-05-01,4246005.0,4318796.666666667
2023-06-01,4427221.0,4286520.0
2023-07-01,4392280.0,4355168.666666667
2023-08-01,4496451.0,4438650.666666667
2023-09-01,4428124.0,4438951.666666667
2023-10-01,4389765.0,4438113.333333333
2023-11-01,4555931.0,4457940.0
2023-12-01,4548677.0,4498124.333333333
2024-01-01,4648425.0,4584344.333333333
2024-02-01,4387305.0,4528135.666666667
2024-03-01,4407922.0,4481217.333333333
2024-04-01,4590888.0,4462038.333333333
2024-05-01,4642303.0,4547037.666666667
2024-06-01,4351241.0,4528144.0
2024-07-01,4587445.0,4526996.333333333
2024-08-01,4620112.0,4519599.333333333
2024-09-01,4405928.0,4537828.333333333
2024-10-01,4778863.0,4601634.333333333
2024-11-01,4464780.0,4549857.0
2024-12-01,4696152.0,4646598.333333333
2025-01-01,4767944.0,4642958.666666667
2025-02-01,4300902.0,4588332.666666667
2025-03-01,4504816.0,4524554.0
2025-04-01,4590669.0,4465462.333333333
2025-05-01,4551452.0,4548979.0
2025-06-01,4652482.0,4598201.0
2025-07-01,4825778.0,4676570.666666667
2025-08-01,4394559.0,4624273.0
2025-09-01,4714547.0,4644961.333333333
2025-10-01,4885372.0,4664826.0
2025-11-01,4523132.0,4707683.666666667
2025-12-01,4925378.0,4777960.666666667
2026-01-01,4718778.0,4722429.333333333
2026-02-28,,4722429.333333333
2026-03-31,,4722429.333333333
2026-04-30,,4722429.333333333
