date,quantity,forecast
2021-02-01,4049790.0,
2021-03-01,4606956.0,
2021-04-01,4454033.0,4370259.666666667
2021-05-01,4216194.0,4425727.666666667
2021-06-01,4468268.0,4379498.333333333
2021-07-01,4475914.0,4386792.0
2021-08-01,4356786.0,4433656.0
2021-09-01,4548759.0,4460486.333333333
2021-10-01,4307560.0,4404368.333333333
2021-11-01,4453014.0,4436444.333333333
2021-12-01,4783322.0,4514632.0
2022-01-01,4440333.0,4558889.666666667
2022-02-01,4209082.0,4477579.0
2022-03-01,4784379.0,4477931.333333333
2022-04-01,4468635.0,4487365.333333333
2022-05-01,4658551.0,4637188.333333333
2022-06-01,4522551.0,4549912.333333333
2022-07-01,4457358.0,4546153.333333333
2022-08-01,4606824.0,4528911.0
2022-09-01,4589928.0,4551370.0
2022-10-01,4422356.0,4539702.666666667
2022-11-01,4735342.0,4582542.0
2022-12-01,4733071.0,4630256.333333333
2023-01-01,4577474.0,4681962.333333333
2023-02-01,4207981.0,4506175.333333333
2023-03-01,4918581.0,4568012.0
2023-04-01,4425514.0,4517358.666666667
2023-05-01,4581884.0,4641993.0
2023-06-01,4758123.0,4588507.0
2023-07-01,4493309.0,4611105.333333333
2023-08-01,4765799.0,4672410.333333333
2023-09-01,4630592.0,4629900.0
2023-10-01,4676564.0,4690985.0
2023-11-01,4789955.0,4699037.0
2023-12-01,4780467.0,4748995.333333333
2024-01-01,4921043.0,4830488.333333333
2024-02-01,4536320.0,4745943.333333333
2024-03-01,4637587.0,4698316.666666667
2024-04-01,4890254.0,4688053.666666667
2024-05-01,4953813.0,4827218.0
2024-06-01,4659652.0,4834573.0
2024-07-01,4885858.0,4833107.666666667
2024-08-01,4883770.0,4809760.0
2024-09-01,4761573.0,4843733.666666667
2024-10-01,5004752.0,4883365.0
2024-11-01,4873179.0,4879834.666666667
2024-12-01,4996755.0,4958228.666666667
2025-01-01,5134569.0,5001501.0
2025-02-01,4509303.0,4880209.0
2025-03-01,4886107.0,4843326.333333333
2025-04-01,4858003.0,4751137.666666667
2025-05-01,5136440.0,4960183.333333333
2025-06-01,4888427.0,4960956.666666667
2025-07-01,5348296.0,5124387.666666667
2025-08-01,4888110.0,5041611.0
2025-09-01,5128576.0,5121660.666666667
2025-10-01,5306340.0,5107675.333333333
2025-11-01,4932773.0,5122563.0
2025-12-01,5497900.0,5245671.0
2026-01-01,5318795.0,5249822.666666667
2026-02-28,,5249822.666666667
2026-03-31,,5249822.666666667
2026-04-30,,5249822.666666667
