date,quantity,forecast
2021-02-01,4504409.0,
2021-03-01,5097039.0,
2021-04-01,4714883.0,4772110.333333333
2021-05-01,4657698.0,4823206.666666667
2021-06-01,4984490.0,4785690.333333333
2021-07-01,4882703.0,4841630.333333333
2021-08-01,4550654.0,4805949.0
2021-09-01,4919356.0,4784237.666666667
2021-10-01,4599371.0,4689793.666666667
2021-11-01,4932837.0,4817188.0
2021-12-01,5069978.0,4867395.333333333
2022-01-01,4829908.0,4944241.0
2022-02-01,4666240.0,4855375.333333333
2022-03-01,4896226.0,4797458.0
2022-04-01,4699538.0,4754001.333333333
2022-05-01,4825424.0,4807062.666666667
2022-06-01,4761993.0,4762318.333333333
2022-07-01,4842597.0,4810004.666666667
2022-08-01,4947559.0,4850716.333333333
2022-09-01,4739537.0,4843231.0
2022-10-01,4969710.0,4885602.0
2022-11-01,4879092.0,4862779.666666667
2022-12-01,5018827.0,4955876.333333333
2023-01-01,4888457.0,4928792.0
2023-02-01,4498325.0,4801869.666666667
2023-03-01,5150680.0,4845820.666666667
2023-04-01,4562243.0,4737082.666666667
2023-05-01,4972617.0,4895180.0
2023-06-01,4995641.0,4843500.333333333
2023-07-01,4897148.0,4955135.333333333
2023-08-01,4795311.0,4896033.333333333
2023-09-01,4782931.0,4825130.0
2023-10-01,5060359.0,4879533.666666667
2023-11-01,4996083.0,4946457.666666667
2023-12-01,5074048.0,5043496.666666667
2024-01-01,5087250.0,5052460.333333333
2024-02-01,4746414.0,4969237.333333333
2024-03-01,4867636.0,4900433.333333333
2024-04-01,5074425.0,4896158.333333333
2024-05-01,5134217.0,5025426.0
2024-06-01,4876481.0,5028374.333333333
2024-07-01,5324256.0,5111651.333333333
2024-08-01,4987056.0,5062597.666666667
2024-09-01,4990571.0,5100627.666666667
2024-10-01,5267647.0,5081758.0
2024-11-01,4968409.0,5075542.333333333
2024-12-01,5142480.0,5126178.666666667
2025-01-01,5242622.0,5117837.0
2025-02-01,4784010.0,5056370.666666667
2025-03-01,4850438.0,4959023.333333333
2025-04-01,4957375.0,4863941.0
2025-05-01,5354418.0,5054077.0
2025-06-01,5059139.0,5123644.0
2025-07-01,5319146.0,5244234.333333333
2025-08-01,4887082.0,5088455.666666667
2025-09-01,5184912.0,5130380.0
2025-10-01,5344930.0,5138974.666666667
2025-11-01,5010048.0,5179963.333333333
2025-12-01,5464500.0,5273159.333333333
2026-01-01,5202691.0,5225746.333333333
2026-02-28,,5225746.333333333
2026-03-31,,5225746.333333333
2026-04-30,,5225746.333333333
