date,quantity,forecast
2021-02-01,8064146.0,
2021-03-01,8956017.0,
2021-04-01,8665216.0,8561793.0
2021-05-01,8304795.0,8642009.333333334
2021-06-01,8714882.0,8561631.0
2021-07-01,8683609.0,8567762.0
2021-08-01,8210260.0,8536250.333333334
2021-09-01,8743155.0,8545674.666666666
2021-10-01,8116194.0,8356536.333333333
2021-11-01,8529995.0,8463114.666666666
2021-12-01,9158832.0,8601673.666666666
2022-01-01,8328839.0,8672555.333333334
2022-02-01,8138245.0,8541972.0
2022-03-01,8999229.0,8488771.0
2022-04-01,8377531.0,8505001.666666666
2022-05-01,8508707.0,8628489.0
2022-06-01,8403044.0,8429760.666666666
2022-07-01,8549859.0,8487203.333333334
2022-08-01,8701714.0,8551539.0
2022-09-01,8720862.0,8657478.333333334
2022-10-01,8408728.0,8610434.666666666
2022-11-01,8797188.0,8642259.333333334
2022-12-01,8976835.0,8727583.666666666
2023-01-01,8778372.0,8850798.333333334
2023-02-01,7967904.0,8574370.333333334
2023-03-01,9280677.0,8675651.0
2023-04-01,8323895.0,8524158.666666666
2023-05-01,8249137.0,8617903.0
2023-06-01,8589643.0,8387558.333333333
2023-07-01,8756709.0,8531829.666666666
2023-08-01,8691674.0,8679342.0
2023-09-01,8378863.0,8609082.0
2023-10-01,8896959.0,8655832.0
2023-11-01,8988953.0,8754925.0
2023-12-01,9083050.0,8989654.0
2024-01-01,9318502.0,9130168.333333334
2024-02-01,8365621.0,8922391.0
2024-03-01,8881258.0,8855127.0
2024-04-01,8926370.0,8724416.333333334
2024-05-01,9119914.0,8975847.333333334
2024-06-01,8785825.0,8944036.333333334
2024-07-01,9152153.0,9019297.333333334
2024-08-01,8804628.0,8914202.0
2024-09-01,8671001.0,8875927.333333334
2024-10-01,9440680.0,8972103.0
2024-11-01,9030855.0,9047512.0
2024-12-01,9255693.0,9242409.333333334
2025-01-01,9298441.0,9194996.333333334
2025-02-01,8201353.0,8918495.666666666
2025-03-01,8941766.0,8813853.333333334
2025-04-01,8693956.0,8612358.333333334
2025-05-01,9148828.0,8928183.333333334
2025-06-01,9050688.0,8964490.666666666
2025-07-01,9362766.0,9187427.333333334
2025-08-01,8667800.0,9027084.666666666
2025-09-01,9189467.0,9073344.333333334
2025-10-01,9638087.0,9165118.0
2025-11-01,8879808.0,9235787.333333334
2025-12-01,9841982.0,9453292.333333334
2026-01-01,9279519.0,9333769.666666666
2026-02-28,,9333769.666666666
2026-03-31,,9333769.666666666
2026-04-30,,9333769.666666666
