date,quantity,forecast
2021-02-01,4437482.0,
2021-03-01,4940985.0,
2021-04-01,4767736.0,4715401.0
2021-05-01,4501638.0,4736786.333333333
2021-06-01,4766301.0,4678558.333333333
2021-07-01,4796706.0,4688215.0
2021-08-01,4538875.0,4700627.333333333
2021-09-01,4791864.0,4709148.333333333
2021-10-01,4466134.0,4598957.666666667
2021-11-01,4740367.0,4666121.666666667
2021-12-01,4963871.0,4723457.333333333
2022-01-01,4623411.0,4775883.0
2022-02-01,4343085.0,4643455.666666667
2022-03-01,4830599.0,4599031.666666667
2022-04-01,4449312.0,4540998.666666667
2022-05-01,4676068.0,4651993.0
2022-06-01,4583418.0,4569599.333333333
2022-07-01,4467362.0,4575616.0
2022-08-01,5029432.0,4693404.0
2022-09-01,4792637.0,4763143.666666667
2022-10-01,4849556.0,4890541.666666667
2022-11-01,4892704.0,4844965.666666667
2022-12-01,4968572.0,4903610.666666667
2023-01-01,4893745.0,4918340.333333333
2023-02-01,4324707.0,4729008.0
2023-03-01,5114696.0,4777716.0
2023-04-01,4634990.0,4691464.333333333
2023-05-01,4700313.0,4816666.333333333
2023-06-01,4795076.0,4710126.333333333
2023-07-01,4820664.0,4772017.666666667
2023-08-01,4910423.0,4842054.333333333
2023-09-01,4512884.0,4747990.333333333
2023-10-01,4788045.0,4737117.333333333
2023-11-01,4860271.0,4720400.0
2023-12-01,4798408.0,4815574.666666667
2024-01-01,5288643.0,4982440.666666667
2024-02-01,4684856.0,4923969.0
2024-03-01,4799008.0,4924169.0
2024-04-01,4989780.0,4824548.0
2024-05-01,5079361.0,4956049.666666667
2024-06-01,4819996.0,4963045.666666667
2024-07-01,5195052.0,5031469.666666667
2024-08-01,4851831.0,4955626.333333333
2024-09-01,4989415.0,5012099.333333333
2024-10-01,5205385.0,5015543.666666667
2024-11-01,4963470.0,5052756.666666667
2024-12-01,5175612.0,5114822.333333333
2025-01-01,5300844.0,5146642.0
2025-02-01,4771509.0,5082655.0
2025-03-01,5102679.0,5058344.0
2025-04-01,5040993.0,4971727.0
2025-05-01,5272492.0,5138721.333333333
2025-06-01,5119625.0,5144370.0
2025-07-01,5297095.0,5229737.333333333
2025-08-01,4836150.0,5084290.0
2025-09-01,5265066.0,5132770.333333333
2025-10-01,5432451.0,5177889.0
2025-11-01,5028792.0,5242103.0
2025-12-01,5504716.0,5321986.333333333
2026-01-01,5478307.0,5337271.666666667
2026-02-28,,5337271.666666667
2026-03-31,,5337271.666666667
2026-04-30,,5337271.666666667
