date,quantity,forecast
2021-02-01,2447684.0,
2021-03-01,2690111.0,
2021-04-01,2623435.0,2587076.6666666665
2021-05-01,2456801.0,2590115.6666666665
2021-06-01,2577522.0,2552586.0
2021-07-01,2529735.0,2521352.6666666665
2021-08-01,2441165.0,2516140.6666666665
2021-09-01,2614488.0,2528462.6666666665
2021-10-01,2481841.0,2512498.0
2021-11-01,2578340.0,2558223.0
2021-12-01,2622327.0,2560836.0
2022-01-01,2615950.0,2605539.0
2022-02-01,2333920.0,2524065.6666666665
2022-03-01,2668988.0,2539619.3333333335
2022-04-01,2474791.0,2492566.3333333335
2022-05-01,2588892.0,2577557.0
2022-06-01,2550462.0,2538048.3333333335
2022-07-01,2517160.0,2552171.3333333335
2022-08-01,2547741.0,2538454.3333333335
2022-09-01,2567246.0,2544049.0
2022-10-01,2508560.0,2541182.3333333335
2022-11-01,2633362.0,2569722.6666666665
2022-12-01,2716660.0,2619527.3333333335
2023-01-01,2506435.0,2618819.0
2023-02-01,2393965.0,2539020.0
2023-03-01,2813557.0,2571319.0
2023-04-01,2355640.0,2521054.0
2023-05-01,2599597.0,2589598.0
2023-06-01,2601427.0,2518888.0
2023-07-01,2624348.0,2608457.3333333335
2023-08-01,2570105.0,2598626.6666666665
2023-09-01,2413187.0,2535880.0
2023-10-01,2755232.0,2579508.0
2023-11-01,2617784.0,2595401.0
2023-12-01,2660193.0,2677736.3333333335
2024-01-01,2711912.0,2663296.3333333335
2024-02-01,2551761.0,2641288.6666666665
2024-03-01,2569646.0,2611106.3333333335
2024-04-01,2643787.0,2588398.0
2024-05-01,2765510.0,2659647.6666666665
2024-06-01,2511309.0,2640202.0
2024-07-01,2756485.0,2677768.0
2024-08-01,2696912.0,2654902.0
2024-09-01,2599536.0,2684311.0
2024-10-01,2821924.0,2706124.0
2024-11-01,2648076.0,2689845.3333333335
2024-12-01,2761591.0,2743863.6666666665
2025-01-01,2761189.0,2723618.6666666665
2025-02-01,2512509.0,2678429.6666666665
2025-03-01,2652951.0,2642216.3333333335
2025-04-01,2624650.0,2596703.3333333335
2025-05-01,2767706.0,2681769.0
2025-06-01,2626470.0,2672942.0
2025-07-01,2871193.0,2755123.0
2025-08-01,2642411.0,2713358.0
2025-09-01,2763317.0,2758973.6666666665
2025-10-01,2845599.0,2750442.3333333335
2025-11-01,2545100.0,2718005.3333333335
2025-12-01,2977925.0,2789541.3333333335
2026-01-01,2805291.0,2776105.3333333335
2026-02-28,,2776105.3333333335
2026-03-31,,2776105.3333333335
2026-04-30,,2776105.3333333335
