date,quantity,forecast
2021-02-01,17898323.0,
2021-03-01,19699155.0,
2021-04-01,18963188.0,18853555.333333332
2021-05-01,18332885.0,18998409.333333332
2021-06-01,19273612.0,18856561.666666668
2021-07-01,19048936.0,18885144.333333332
2021-08-01,18133630.0,18818726.0
2021-09-01,19156720.0,18779762.0
2021-10-01,18181350.0,18490566.666666668
2021-11-01,18546855.0,18628308.333333332
2021-12-01,20089970.0,18939391.666666668
2022-01-01,18413852.0,19016892.333333332
2022-02-01,17908847.0,18804223.0
2022-03-01,19853517.0,18725405.333333332
2022-04-01,18457868.0,18740077.333333332
2022-05-01,19012436.0,19107940.333333332
2022-06-01,18962548.0,18810950.666666668
2022-07-01,18769586.0,18914856.666666668
2022-08-01,18906234.0,18879456.0
2022-09-01,19191770.0,18955863.333333332
2022-10-01,18747409.0,18948471.0
2022-11-01,19368006.0,19102395.0
2022-12-01,19436855.0,19184090.0
2023-01-01,19335462.0,19380107.666666668
2023-02-01,17516633.0,18762983.333333332
2023-03-01,20379188.0,19077094.333333332
2023-04-01,18095363.0,18663728.0
2023-05-01,19161304.0,19211951.666666668
2023-06-01,19332750.0,18863139.0
2023-07-01,19060943.0,19184999.0
2023-08-01,19174820.0,19189504.333333332
2023-09-01,18981570.0,19072444.333333332
2023-10-01,19908831.0,19355073.666666668
2023-11-01,19734309.0,19541570.0
2023-12-01,19737706.0,19793615.333333332
2024-01-01,20380396.0,19950803.666666668
2024-02-01,18670427.0,19596176.333333332
2024-03-01,19368470.0,19473097.666666668
2024-04-01,19732696.0,19257197.666666668
2024-05-01,20219668.0,19773611.333333332
2024-06-01,19002125.0,19651496.333333332
2024-07-01,20299191.0,19840328.0
2024-08-01,19700897.0,19667404.333333332
2024-09-01,19154425.0,19718171.0
2024-10-01,20557570.0,19804297.333333332
2024-11-01,19853054.0,19855016.333333332
2024-12-01,20266339.0,20225654.333333332
2025-01-01,20770843.0,20296745.333333332
2025-02-01,18465162.0,19834114.666666668
2025-03-01,19659400.0,19631801.666666668
2025-04-01,19301043.0,19141868.333333332
2025-05-01,20228859.0,19729767.333333332
2025-06-01,19698510.0,19742804.0
2025-07-01,20848470.0,20258613.0
2025-08-01,19254681.0,19933887.0
2025-09-01,20380360.0,20161170.333333332
2025-10-01,20818509.0,20151183.333333332
2025-11-01,19369390.0,20189419.666666668
2025-12-01,21563460.0,20583786.333333332
2026-01-01,20444002.0,20458950.666666668
2026-02-28,,20458950.666666668
2026-03-31,,20458950.666666668
2026-04-30,,20458950.666666668
